unix_ts,t_s,L,F,X,Y,Z
1777307289.423,105.599,704,0,4,0,0
1777307289.534,105.711,704,0,3,3,0
1777307289.630,105.807,705,0,5,0,0
1777307289.741,105.919,704,0,3,0,0
1777307289.840,106.015,704,0,3,3,0
1777307289.958,106.127,705,0,3,0,0
1777307290.047,106.224,704,0,5,5,0
1777307290.159,106.335,704,0,5,0,0
1777307290.255,106.432,703,0,4,4,0
1777307290.367,106.543,704,0,4,0,0
1777307290.478,106.655,704,0,5,5,0
1777307290.575,106.751,704,0,4,0,0
1777307290.686,106.863,704,0,5,5,0
1777307290.783,106.959,704,0,4,0,0
1777307290.895,107.071,704,0,4,4,0
1777307290.991,107.167,704,0,5,0,0
1777307291.102,107.279,704,0,5,5,0
1777307291.214,107.390,705,0,5,0,0
1777307291.309,107.486,705,0,6,6,0
1777307291.422,107.598,704,0,5,0,0
1777307291.519,107.695,705,0,3,3,0
1777307291.630,107.806,704,0,4,0,0
1777307291.741,107.918,705,0,3,3,0
1777307291.837,108.014,704,0,7,0,0
1777307291.949,108.126,705,0,3,3,0
1777307292.046,108.222,706,0,6,0,0
1777307292.157,108.334,705,0,6,0,0
1777307292.261,108.430,704,0,7,7,0
1777307292.370,108.541,706,0,4,0,0
1777307292.461,108.638,705,0,4,4,0
1777307292.577,108.753,705,0,3,0,0
1777307292.690,108.861,704,0,7,7,0
1777307292.781,108.958,706,0,7,0,0
1777307292.893,109.070,704,0,4,4,0
1777307292.989,109.166,703,0,2,0,0
1777307293.101,109.277,703,0,4,4,0
1777307293.198,109.374,702,0,5,0,0
1777307293.309,109.486,704,0,6,6,0
1777307293.420,109.597,702,0,8,0,0
1777307293.517,109.693,703,0,4,4,0
1777307293.629,109.805,702,0,1,0,0
1777307293.739,109.917,702,0,15,15,0
1777307293.837,110.013,703,0,3,0,0
1777307293.948,110.125,702,0,1,1,0
1777307294.044,110.221,703,0,6,0,0
1777307294.155,110.332,702,0,6,0,0
1777307294.253,110.429,702,0,4,4,0
1777307294.365,110.541,703,0,2,0,0
1777307294.460,110.636,702,0,7,7,0
1777307294.572,110.748,702,0,4,0,0
1777307294.694,110.845,702,0,4,4,0
1777307294.782,110.956,702,0,14,0,0
1777307294.892,111.068,702,0,2,2,0
1777307294.996,111.164,702,0,3,0,0
1777307295.102,111.276,703,0,4,4,0
1777307295.196,111.373,703,0,3,0,0
1777307295.311,111.484,702,0,3,3,0
1777307295.403,111.580,704,1,5,0,0
1777307295.514,111.692,704,0,5,5,0
1777307295.626,111.803,704,0,3,0,0
1777307295.722,111.899,705,0,3,3,0
1777307295.834,112.011,703,0,0,0,0
1777307295.930,112.107,704,0,4,4,0
1777307296.042,112.219,704,0,5,0,0
1777307296.153,112.331,704,0,3,3,0
1777307296.252,112.427,704,0,3,0,0
1777307296.363,112.539,704,0,6,0,0
1777307296.458,112.635,705,0,4,4,0
1777307296.570,112.747,706,0,4,0,0
1777307296.667,112.844,705,0,4,4,0
1777307296.778,112.955,705,0,6,0,0
1777307296.890,113.067,704,0,4,4,0
1777307296.987,113.163,705,0,3,0,0
1777307297.098,113.275,705,0,4,4,0
1777307297.195,113.371,706,0,7,0,0
1777307297.306,113.483,705,0,3,3,0
1777307297.401,113.579,707,0,5,0,0
1777307297.514,113.690,707,0,4,4,0
1777307297.615,113.786,707,0,0,0,0
1777307297.726,113.898,708,0,5,5,0
1777307297.838,114.011,707,0,3,0,0
1777307297.935,114.109,708,0,3,3,0
1777307298.048,114.218,707,0,3,0,0
1777307298.137,114.314,707,0,4,4,0
1777307298.250,114.426,708,0,5,0,0
1777307298.361,114.538,708,0,3,3,0
1777307298.457,114.634,707,0,4,0,0
1777307298.569,114.745,707,0,3,0,0
1777307298.666,114.842,707,0,4,4,0
1777307298.776,114.954,705,0,4,0,0
1777307298.873,115.050,705,0,3,3,0
1777307298.984,115.161,706,0,3,0,0
1777307299.097,115.273,706,0,6,6,0
1777307299.192,115.369,705,0,6,0,0
1777307299.305,115.482,706,0,11,11,0
1777307299.400,115.577,705,0,9,0,0
1777307299.513,115.689,703,0,3,3,0
1777307299.624,115.801,704,0,4352,0,0
1777307299.721,115.897,704,0,2,2,0
1777307299.817,115.994,705,1,3,0,0
1777307299.931,116.106,704,0,7,7,0
1777307300.040,116.217,704,0,3,0,0
1777307300.137,116.313,704,0,6,0,0
1777307300.248,116.425,704,0,5,5,0
1777307300.350,116.521,704,0,10,0,0
1777307300.462,116.632,704,0,5,5,0
1777307300.554,116.729,703,0,2,0,0
1777307300.677,116.840,705,1,5,5,0
1777307300.776,116.952,704,0,6,0,0
1777307300.872,117.049,704,0,4,4,0
1777307300.984,117.161,704,0,3,0,0
1777307301.080,117.257,704,0,8,8,0
1777307301.192,117.368,703,0,5,0,0
1777307301.304,117.480,704,0,2,2,0
1777307301.399,117.576,705,0,5,0,0
1777307301.511,117.688,704,0,3,3,0
1777307301.607,117.784,704,0,4,0,0
1777307301.719,117.895,705,0,5,5,0
1777307301.815,117.992,704,0,3,0,0
1777307301.927,118.104,704,0,5,5,0
1777307302.039,118.215,704,0,5,0,0
1777307302.135,118.312,705,0,3,3,0
1777307302.247,118.424,704,0,5,0,0
1777307302.343,118.520,705,0,5,0,0
1777307302.454,118.631,706,0,4,4,0
1777307302.552,118.728,705,0,7,0,0
1777307302.662,118.839,707,0,5,5,0
1777307302.759,118.936,705,0,3,0,0
1777307302.870,119.047,705,0,6,6,0
1777307302.982,119.159,705,0,5,0,0
1777307303.080,119.255,706,0,4,4,0
1777307303.192,119.367,707,0,5,0,0
1777307303.287,119.464,705,0,3,3,0
1777307303.405,119.574,706,2,3,0,0
1777307303.512,119.686,707,0,6,6,0
1777307303.605,119.783,706,0,4,0,0
1777307303.718,119.895,707,0,5,5,0
1777307303.814,119.990,707,0,6,0,0
1777307303.926,120.103,707,0,6,6,0
1777307304.021,120.198,707,1,5,0,0
1777307304.133,120.310,705,0,3,3,0
1777307304.245,120.422,705,0,3,0,0
1777307304.342,120.519,707,0,4,4,0
1777307304.455,120.630,707,0,4,0,0
1777307304.550,120.726,705,0,3,0,0
1777307304.661,120.838,706,0,5,5,0
1777307304.758,120.934,706,0,5,0,0
1777307304.869,121.046,705,0,5,5,0
1777307304.965,121.142,707,0,4,0,0
1777307305.077,121.254,706,0,2,2,0
1777307305.188,121.365,707,0,6,0,0
1777307305.286,121.462,707,0,5,5,0
1777307305.397,121.574,705,0,13,0,0
1777307305.493,121.670,706,0,3,3,0
1777307305.604,121.781,705,0,1,0,0
1777307305.716,121.893,704,0,1,1,0
1777307305.822,121.989,703,0,3,0,0
1777307305.931,122.101,701,0,5,5,0
1777307306.022,122.197,702,0,5,0,0
1777307306.136,122.311,702,0,9,9,0
1777307306.229,122.406,703,0,10,0,0
1777307306.341,122.517,702,0,3,3,0
1777307306.453,122.629,701,0,2,0,0
1777307306.549,122.725,701,0,2,0,0
1777307306.660,122.837,699,0,4,4,0
1777307306.756,122.933,699,0,6,0,0
1777307306.872,123.044,697,0,4,4,0
1777307306.965,123.141,695,0,6,0,0
1777307307.077,123.253,695,0,8,8,0
1777307307.172,123.349,695,1,2,0,0
1777307307.284,123.461,695,0,3,3,0
1777307307.395,123.572,695,0,3,0,0
1777307307.491,123.668,694,0,1,1,0
1777307307.603,123.780,694,0,3,0,0
1777307307.699,123.876,695,0,6,6,0
1777307307.810,123.987,695,0,4,0,0
1777307307.907,124.084,696,0,4,4,0
1777307308.020,124.196,697,0,5,0,0
1777307308.130,124.307,699,0,7,7,0
1777307308.227,124.404,698,0,3,0,0
1777307308.339,124.515,699,0,3,3,0
1777307308.437,124.614,699,0,5,0,0
1777307308.548,124.723,698,0,6,6,0
1777307308.643,124.820,698,0,6,0,0
1777307308.759,124.935,696,0,4,4,0
1777307308.868,125.044,697,0,6,0,0
1777307308.963,125.139,699,0,5,5,0
1777307309.075,125.251,697,0,2,0,0
1777307309.171,125.347,698,0,5,5,0
1777307309.282,125.459,700,0,4,0,0
1777307309.395,125.571,700,0,4,4,0
1777307309.490,125.667,701,0,19,0,0
1777307309.603,125.779,702,0,2,0,0
1777307309.698,125.875,701,0,8,8,0
1777307309.811,125.987,700,0,4,0,0
1777307309.907,126.083,700,0,6,6,0
1777307310.019,126.194,702,0,1,0,0
1777307310.130,126.306,700,0,3,3,0
1777307310.226,126.403,699,0,3,0,0
1777307310.338,126.514,701,0,0,0,0
1777307310.434,126.611,701,0,9,0,0
1777307310.545,126.722,700,0,3,3,0
1777307310.642,126.818,702,0,3,0,0
1777307310.754,126.931,702,0,5,5,0
1777307310.864,127.042,700,0,6,0,0
1777307310.963,127.138,702,0,4,4,0
1777307311.080,127.250,702,0,4,0,0
1777307311.169,127.346,701,0,8,8,0
1777307311.282,127.458,701,0,5,0,0
1777307311.380,127.554,701,0,0,0,0
1777307311.492,127.666,702,0,4,0,0
1777307311.605,127.777,702,0,3,3,0
1777307311.697,127.873,702,0,4,0,0
1777307311.809,127.985,701,0,1,1,0
1777307311.905,128.082,703,0,14,0,0
1777307312.018,128.193,702,0,4,0,0
1777307312.113,128.290,703,0,2,2,0
1777307312.225,128.401,703,0,6,0,0
1777307312.338,128.513,702,0,0,0,0
1777307312.433,128.610,702,0,5,0,0
1777307312.545,128.721,703,0,3,3,0
1777307312.641,128.817,703,0,4,0,0
1777307312.756,128.931,703,0,3,3,0
1777307312.848,129.025,702,0,5,0,0
1777307312.962,129.137,703,0,5,5,0
1777307313.072,129.248,702,0,3,0,0
1777307313.168,129.345,703,0,4,4,0
1777307313.279,129.456,703,0,6,0,0
1777307313.377,129.553,702,0,5,5,0
1777307313.488,129.664,703,0,4,0,0
1777307313.600,129.776,702,0,5,5,0
1777307313.698,129.872,701,0,5,0,0
1777307313.807,129.984,702,0,4,4,0
1777307313.904,130.080,702,0,4,0,0
1777307314.020,130.192,702,0,20,0,0
1777307314.118,130.292,702,0,7,7,0
1777307314.228,130.400,703,0,5,0,0
1777307314.321,130.497,702,0,5,5,0
1777307314.432,130.608,702,0,0,0,0
1777307314.543,130.720,702,0,2,2,0
1777307314.639,130.816,702,0,4,0,0
1777307314.752,130.928,701,0,7,7,0
1777307314.846,131.024,701,0,6,0,0
1777307314.961,131.136,701,0,32,32,0
1777307315.071,131.247,701,0,12,0,0
1777307315.168,131.344,700,0,4,4,0
1777307315.279,131.455,701,0,2,0,0
1777307315.374,131.551,701,0,5,5,0
1777307315.487,131.663,700,0,4,0,0
1777307315.583,131.760,701,0,5,5,0
1777307315.694,131.871,702,0,4,0,0
1777307315.791,131.968,701,0,10,0,0
1777307315.902,132.079,701,0,3,3,0
1777307316.015,132.191,701,0,1,0,0
1777307316.111,132.288,700,0,2,2,0
1777307316.222,132.399,701,0,4,0,0
1777307316.318,132.495,702,0,13,13,0
1777307316.430,132.607,702,0,5,0,0
1777307316.536,132.703,702,0,2,2,0
1777307316.640,132.814,702,0,7,0,0
1777307316.749,132.926,701,0,0,0,0
1777307316.851,133.025,702,0,2,0,0
1777307316.959,133.134,702,0,0,0,0
1777307317.055,133.231,702,0,3,0,0
1777307317.166,133.343,702,0,5,5,0
1777307317.262,133.439,703,0,6,0,0
1777307317.373,133.550,704,0,3,3,0
1777307317.486,133.663,705,0,3,0,0
1777307317.580,133.758,704,0,6,6,0
1777307317.693,133.870,705,0,5,0,0
1777307317.790,133.966,705,0,6,0,0
1777307317.900,134.078,705,0,1,1,0
1777307317.996,134.174,705,0,4,0,0
1777307318.109,134.286,706,0,6,6,0
1777307318.221,134.397,705,0,6,0,0
1777307318.317,134.494,707,0,5,5,0
1777307318.429,134.606,708,0,5,0,0
1777307318.525,134.702,707,0,4,4,0
1777307318.636,134.813,709,0,4,0,0
1777307318.748,134.925,707,0,3,3,0
1777307318.845,135.021,708,0,3,0,0
1777307318.956,135.133,709,0,4,4,0
1777307319.053,135.230,709,0,4,0,0
1777307319.170,135.341,708,0,5,5,0
1777307319.267,135.437,708,0,4,0,0
1777307319.378,135.549,707,0,7,7,0
1777307319.468,135.645,706,0,4,0,0
1777307319.583,135.759,707,0,3,3,0
1777307319.693,135.868,707,0,4,0,0
1777307319.789,135.965,708,0,4,4,0
1777307319.900,136.077,708,0,4,0,0
1777307319.996,136.173,708,0,6,0,0
1777307320.108,136.285,709,0,5,5,0
1777307320.204,136.381,707,0,5,0,0
1777307320.315,136.492,706,0,3,3,0
1777307320.427,136.604,704,0,3,0,0
1777307320.524,136.701,704,0,6,6,0
1777307320.636,136.812,704,0,6,0,0
1777307320.731,136.908,705,0,6,6,0
1777307320.843,137.020,703,0,5,0,0
1777307320.955,137.131,703,0,3,3,0
1777307321.051,137.228,703,0,3,0,0
1777307321.163,137.340,703,0,3,3,0
1777307321.259,137.436,702,0,4,0,0
1777307321.372,137.549,702,0,5,5,0
1777307321.467,137.644,703,0,5,0,0
1777307321.579,137.756,702,0,5,5,0
1777307321.681,137.852,703,0,7,0,0
1777307321.793,137.964,702,0,4,4,0
1777307321.903,138.075,702,0,4,0,0
1777307322.002,138.171,702,0,6,6,0
1777307322.114,138.283,701,0,5,0,0
1777307322.202,138.379,703,0,3,3,0
1777307322.315,138.492,701,0,5,0,0
1777307322.410,138.587,703,0,3,0,0
1777307322.522,138.699,702,0,4,4,0
1777307322.635,138.811,703,0,6,0,0
1777307322.731,138.907,702,0,3,3,0
1777307322.841,139.018,703,0,3,0,0
1777307322.938,139.115,703,0,7,7,0
1777307323.051,139.227,703,0,0,0,0
1777307323.162,139.338,703,0,2,2,0
1777307323.258,139.435,702,0,23552,0,0
1777307323.371,139.546,702,0,7,7,0
1777307323.466,139.643,703,0,4,0,0
1777307323.577,139.754,703,0,2,2,0
1777307323.674,139.850,702,0,3,0,0
1777307323.786,139.962,701,0,5,5,0
1777307323.897,140.074,701,0,5,0,0
1777307323.993,140.170,700,0,6,6,0
1777307324.106,140.282,701,0,5,0,0
1777307324.201,140.378,702,0,6,0,0
1777307324.313,140.490,700,0,8,8,0
1777307324.409,140.586,702,0,6,0,0
1777307324.521,140.698,702,0,3,3,0
1777307324.617,140.794,702,0,5,0,0
1777307324.735,140.905,703,0,4,4,0
1777307324.849,141.017,702,0,12,0,0
1777307324.937,141.114,702,0,5,5,0
1777307325.049,141.226,702,0,4,0,0
1777307325.145,141.321,700,0,6,6,0
1777307325.256,141.433,701,0,4,0,0
1777307325.369,141.545,702,0,5,5,0
1777307325.465,141.642,701,0,20,0,0
1777307325.576,141.753,701,0,1,1,0
1777307325.674,141.849,701,0,6,0,0
1777307325.786,141.961,702,0,3,3,0
1777307325.881,142.057,701,0,3,0,0
1777307325.992,142.169,701,0,7,7,0
1777307326.104,142.281,701,0,4,0,0
1777307326.200,142.377,701,0,5,0,0
1777307326.313,142.489,700,0,5,5,0
1777307326.408,142.585,699,0,3,0,0
1777307326.519,142.696,700,0,40,40,0
1777307326.617,142.793,700,0,4,0,0
1777307326.728,142.905,700,0,6,6,0
1777307326.822,143.000,701,0,5,0,0
1777307326.936,143.113,701,0,7,7,0
1777307327.047,143.224,700,0,4,0,0
1777307327.143,143.320,701,0,4,4,0
1777307327.268,143.432,699,0,3,0,0
1777307327.353,143.528,699,0,4,4,0
1777307327.469,143.640,700,0,6,0,0
1777307327.581,143.754,700,0,3,3,0
1777307327.671,143.848,700,0,5,0,0
1777307327.783,143.959,701,0,3,3,0
1777307327.879,144.056,700,0,27,0,0
1777307327.991,144.168,701,0,3,3,0
1777307328.086,144.264,701,0,5,0,0
1777307328.198,144.375,700,0,5,0,0
1777307328.310,144.487,700,0,5,5,0
1777307328.406,144.583,701,0,4,0,0
1777307328.520,144.695,700,0,5,5,0
1777307328.616,144.792,700,0,5,0,0
1777307328.726,144.903,700,0,2,2,0
1777307328.823,145.000,701,0,9,0,0
1777307328.935,145.111,700,0,4,4,0
1777307329.031,145.207,701,0,7,0,0
1777307329.142,145.319,700,0,6,6,0
1777307329.254,145.431,702,0,5,0,0
1777307329.350,145.527,701,0,4,4,0
1777307329.462,145.639,701,0,5,0,0
1777307329.558,145.735,700,0,6,6,0
1777307329.670,145.846,703,0,6,0,0
1777307329.782,145.958,702,0,3,3,0
1777307329.888,146.055,702,0,5,0,0
1777307329.989,146.166,703,0,4,4,0
1777307330.088,146.262,704,0,6,0,0
1777307330.203,146.374,704,0,7,7,0
1777307330.293,146.470,704,0,5,0,0
1777307330.406,146.582,704,0,3,0,0
1777307330.522,146.693,704,0,6,6,0
1777307330.613,146.790,703,0,3,0,0
1777307330.725,146.902,704,0,4,4,0
1777307330.821,146.998,703,0,3,0,0
1777307330.934,147.110,702,0,6,6,0
1777307331.030,147.206,704,0,5,0,0
1777307331.142,147.318,703,0,8,8,0
1777307331.253,147.429,705,0,5,0,0
1777307331.350,147.526,703,0,3,3,0
1777307331.461,147.637,704,0,5,0,0
1777307331.556,147.733,704,0,3,3,0
1777307331.669,147.846,704,0,3,0,0
1777307331.766,147.942,705,0,3,3,0
1777307331.876,148.053,703,0,8,0,0
1777307331.988,148.165,703,0,5,5,0
1777307332.085,148.262,703,0,28416,0,0
1777307332.197,148.373,704,0,2,0,0
1777307332.293,148.469,704,0,6,6,0
1777307332.403,148.580,704,0,0,0,0
1777307332.501,148.677,705,0,2,2,0
1777307332.616,148.790,704,0,5,0,0
1777307332.724,148.900,704,0,5,5,0
1777307332.828,148.996,705,0,4,0,0
1777307332.939,149.108,704,0,3,3,0
1777307333.029,149.205,704,0,4,0,0
1777307333.140,149.317,704,0,6,6,0
1777307333.240,149.413,704,0,32,0,0
1777307333.347,149.524,704,0,7,7,0
1777307333.460,149.636,704,0,3,0,0
1777307333.555,149.732,705,0,3,3,0
1777307333.669,149.844,704,0,3,0,0
1777307333.763,149.940,705,0,3,3,0
1777307333.876,150.052,707,0,5,0,0
1777307333.971,150.148,708,0,5,5,0
1777307334.083,150.260,707,0,3,0,0
1777307334.194,150.371,708,0,4,4,0
1777307334.291,150.468,709,0,4,0,0
1777307334.403,150.579,709,0,5,0,0
1777307334.500,150.676,709,0,4,4,0
1777307334.611,150.787,708,0,3,0,0
1777307334.707,150.884,710,0,4,4,0
1777307334.819,150.996,711,0,7,0,0
1777307334.931,151.107,709,0,5,5,0
1777307335.034,151.203,710,0,3,0,0
1777307335.138,151.315,709,0,1,1,0
1777307335.243,151.411,710,0,3,0,0
1777307335.345,151.523,710,0,4,4,0
1777307335.444,151.621,709,0,3,0,0
1777307335.565,151.731,710,0,3,3,0
1777307335.670,151.844,709,0,2,0,0
1777307335.763,151.939,710,0,2,2,0
1777307335.874,152.051,710,0,3,0,0
1777307335.972,152.147,710,0,4,4,0
1777307336.081,152.259,710,0,3,0,0
1777307336.179,152.355,710,0,4,4,0
1777307336.290,152.466,709,0,6,0,0
1777307336.401,152.578,709,0,4,4,0
1777307336.498,152.674,709,0,5,0,0
1777307336.609,152.786,708,0,3,0,0
1777307336.705,152.882,708,0,3,3,0
1777307336.817,152.994,708,0,5,0,0
1777307336.913,153.090,708,0,4,4,0
1777307337.024,153.202,708,0,2,0,0
1777307337.139,153.316,708,0,3,3,0
1777307337.235,153.410,708,0,3,0,0
1777307337.345,153.522,708,0,5,5,0
1777307337.441,153.618,707,0,5,0,0
1777307337.552,153.729,707,0,6,6,0
1777307337.649,153.825,706,0,5,0,0
1777307337.763,153.937,706,0,4,4,0
1777307337.876,154.049,707,0,5,0,0
1777307337.971,154.146,708,0,0,0,0
1777307338.081,154.257,706,0,10,0,0
1777307338.182,154.357,707,0,7,7,0
1777307338.289,154.465,706,0,6,0,0
1777307338.384,154.561,706,0,5,5,0
1777307338.495,154.673,705,0,2,0,0
1777307338.607,154.785,706,0,5,5,0
1777307338.705,154.881,705,0,3,0,0
1777307338.816,154.993,705,0,4,0,0
1777307338.914,155.089,706,0,6,6,0
1777307339.023,155.200,705,0,6,0,0
1777307339.121,155.297,707,0,3,3,0
1777307339.232,155.408,706,0,3,0,0
1777307339.343,155.520,706,0,6,6,0
1777307339.440,155.616,707,0,4,0,0
1777307339.553,155.728,706,0,6,6,0
1777307339.648,155.825,705,0,6,0,0
1777307339.759,155.936,706,0,5,5,0
1777307339.857,156.033,706,0,3,0,0
1777307339.967,156.144,706,0,3,3,0
1777307340.080,156.256,704,0,6,0,0
1777307340.176,156.352,705,0,7,7,0
1777307340.288,156.464,704,0,5,0,0
1777307340.384,156.560,705,0,5,5,0
1777307340.495,156.672,705,0,4,0,0
1777307340.607,156.783,705,0,7,7,0
1777307340.708,156.879,705,0,3,0,0
1777307340.818,156.991,704,0,4,4,0
1777307340.912,157.088,704,0,5,0,0
1777307341.025,157.201,703,0,7,0,0
1777307341.120,157.296,703,0,8,8,0
1777307341.238,157.410,702,0,5,0,0
1777307341.327,157.503,703,0,7,7,0
1777307341.439,157.615,703,0,4,0,0
1777307341.551,157.727,706,0,7,7,0
1777307341.648,157.824,703,0,4,0,0
1777307341.759,157.935,704,0,4,4,0
1777307341.854,158.031,703,0,3,0,0
1777307341.966,158.143,703,0,3,3,0
1777307342.063,158.240,702,0,3,0,0
1777307342.174,158.351,702,0,3,3,0
1777307342.286,158.462,701,0,6,0,0
1777307342.381,158.558,703,0,7,7,0
1777307342.493,158.670,705,0,4,0,0
1777307342.591,158.767,706,0,4,4,0
1777307342.702,158.879,704,0,5,0,0
1777307342.814,158.991,704,0,2,2,0
1777307342.911,159.087,704,0,3,0,0
1777307343.022,159.198,703,0,4,4,0
1777307343.118,159.294,703,0,3,0,0
1777307343.228,159.406,705,0,4,0,0
1777307343.332,159.502,703,0,1,1,0
1777307343.443,159.614,703,0,0,0,0
1777307343.534,159.710,703,0,3,3,0
1777307343.649,159.825,703,0,3,0,0
1777307343.757,159.934,704,0,4,4,0
1777307343.853,160.030,701,0,7,0,0
1777307343.965,160.142,704,0,7,7,0
1777307344.062,160.238,703,0,5,0,0
1777307344.173,160.350,702,0,7,7,0
1777307344.270,160.446,704,0,3,0,0
1777307344.380,160.557,702,0,0,0,0
1777307344.493,160.669,702,0,4,0,0
1777307344.589,160.766,703,1,3,3,0
1777307344.701,160.877,703,0,3,0,0
1777307344.796,160.973,703,0,3,3,0
1777307344.909,161.085,702,0,5,0,0
1777307345.019,161.197,703,0,5,5,0
1777307345.116,161.293,703,0,6,0,0
1777307345.229,161.405,702,0,3,3,0
1777307345.324,161.501,702,0,3,0,0
1777307345.436,161.612,702,0,3,0,0
1777307345.531,161.708,703,0,9,9,0
1777307345.644,161.821,703,0,3,0,0
1777307345.755,161.932,702,0,6,6,0
1777307345.852,162.029,704,0,5,0,0
1777307345.964,162.140,704,0,3,3,0
1777307346.066,162.236,704,0,4,0,0
1777307346.173,162.348,705,0,5,5,0
1777307346.275,162.448,705,0,3,0,0
1777307346.381,162.556,705,0,5,5,0
1777307346.475,162.652,705,0,5,0,0
1777307346.587,162.764,705,0,6,6,0
1777307346.700,162.876,706,0,6,0,0
1777307346.795,162.972,706,1,5,5,0
1777307346.906,163.083,705,0,5,0,0
1777307347.003,163.180,705,0,4,4,0
1777307347.115,163.292,704,0,4,0,0
1777307347.227,163.403,704,0,3,3,0
1777307347.323,163.499,704,0,5,0,0
1777307347.436,163.611,703,0,5,5,0
1777307347.532,163.708,705,0,5,0,0
1777307347.643,163.819,704,0,3,0,0
1777307347.740,163.916,705,0,4,4,0
1777307347.852,164.027,705,0,5,0,0
1777307347.963,164.139,705,0,6,6,0
1777307348.058,164.235,705,0,5,0,0
1777307348.171,164.347,704,0,5,5,0
1777307348.267,164.443,704,0,3,0,0
1777307348.378,164.555,707,0,4,4,0
1777307348.479,164.651,707,0,3,0,0
1777307348.587,164.762,705,0,4,4,0
1777307348.688,164.859,704,0,5,0,0
1777307348.797,164.970,704,0,5,5,0
1777307348.909,165.082,702,0,3,0,0
1777307349.002,165.179,704,0,5,5,0
1777307349.114,165.290,703,0,4,0,0
1777307349.210,165.387,703,0,6,6,0
1777307349.322,165.499,703,0,5,0,0
1777307349.433,165.610,701,0,3,3,0
1777307349.530,165.706,702,0,4,0,0
1777307349.641,165.818,702,0,6,6,0
1777307349.737,165.914,702,0,5,0,0
1777307349.850,166.026,702,0,4,4,0
1777307349.946,166.122,703,0,6,0,0
1777307350.056,166.234,705,0,6,0,0
1777307350.168,166.345,705,0,5,5,0
1777307350.265,166.442,706,0,5,0,0
1777307350.376,166.553,706,0,3,3,0
1777307350.473,166.650,706,0,5,0,0
1777307350.585,166.762,707,0,4,4,0
1777307350.682,166.858,706,0,6,0,0
1777307350.792,166.969,705,0,4,4,0
1777307350.890,167.065,704,0,6,0,0
1777307351.003,167.178,703,0,3,3,0
1777307351.117,167.289,702,0,4,0,0
1777307351.208,167.385,703,0,4,4,0
1777307351.320,167.497,703,0,5,0,0
1777307351.424,167.593,704,0,3,3,0
1777307351.537,167.704,703,0,4,0,0
1777307351.642,167.816,704,0,5,5,0
1777307351.738,167.914,704,0,3,0,0
1777307351.848,168.025,703,0,5,5,0
1777307351.945,168.122,704,0,5,0,0
1777307352.055,168.232,703,0,4,4,0
1777307352.151,168.328,704,0,5,0,0
1777307352.263,168.440,700,0,4,0,0
1777307352.375,168.552,706,0,4,4,0
1777307352.471,168.648,707,0,5,0,0
1777307352.583,168.760,707,0,3,3,0
1777307352.678,168.856,706,0,6,0,0
1777307352.790,168.968,704,0,5,5,0
1777307352.886,169.064,704,0,5,0,0
1777307352.999,169.176,702,0,4,4,0
1777307353.110,169.288,702,0,30720,0,0
1777307353.207,169.384,703,0,6,6,0
1777307353.318,169.495,704,0,4,0,0
1777307353.414,169.591,704,0,4,4,0
1777307353.526,169.703,705,0,4,0,0
1777307353.622,169.799,705,0,5,5,0
1777307353.734,169.911,707,0,4,0,0
1777307353.846,170.023,707,0,3,3,0
1777307353.944,170.119,709,0,5,0,0
1777307354.053,170.231,708,0,5,0,0
1777307354.157,170.327,709,0,5,5,0
1777307354.272,170.439,710,0,3,0,0
1777307354.358,170.535,711,0,7,7,0
1777307354.469,170.647,710,0,5,0,0
1777307354.581,170.758,710,0,1,1,0
1777307354.677,170.855,709,0,0,0,0
1777307354.789,170.967,708,0,1,1,0
1777307354.885,171.062,707,0,4,0,0
1777307354.997,171.174,705,0,7,7,0
1777307355.093,171.270,705,0,7,0,0
1777307355.206,171.382,704,0,5,5,0
1777307355.317,171.494,704,0,9,0,0
1777307355.414,171.591,704,0,4,4,0
1777307355.526,171.702,704,0,6,0,0
1777307355.622,171.798,705,0,3,3,0
1777307355.734,171.910,705,1,4,0,0
1777307355.830,172.007,707,0,5,5,0
1777307355.941,172.118,707,0,3,0,0
1777307356.052,172.229,708,0,3,3,0
1777307356.149,172.326,708,0,4,0,0
1777307356.261,172.438,709,0,7,0,0
1777307356.357,172.534,709,0,5,5,0
1777307356.468,172.645,707,0,5,0,0
1777307356.565,172.742,707,0,4,4,0
1777307356.676,172.853,706,0,3,0,0
1777307356.788,172.965,706,0,3,3,0
1777307356.894,173.061,707,0,6,0,0
1777307357.004,173.173,709,0,5,5,0
1777307357.092,173.269,709,0,6,0,0
1777307357.205,173.382,709,0,3,3,0
1777307357.300,173.477,709,0,4,0,0
1777307357.413,173.589,708,0,3,3,0
1777307357.524,173.701,709,0,7,0,0
1777307357.619,173.797,709,0,4,4,0
1777307357.731,173.909,708,0,4,0,0
1777307357.829,174.006,710,0,4,4,0
1777307357.940,174.117,709,0,4,0,0
1777307358.035,174.213,709,0,5,5,0
1777307358.147,174.325,709,0,7,0,0
1777307358.260,174.436,710,0,7,7,0
1777307358.356,174.533,710,0,5,0,0
1777307358.468,174.645,710,0,8,0,0
1777307358.563,174.741,709,0,7,7,0
1777307358.676,174.852,709,0,3,0,0
1777307358.772,174.949,710,0,6,6,0
1777307358.883,175.060,708,0,3,0,0
1777307358.994,175.172,710,0,4,4,0
1777307359.091,175.268,710,0,4,0,0
1777307359.203,175.380,710,0,4,4,0
